pbft,7,add+delete,21,0,1723023518725159895,1723023684000000000,165.274840105,6.0505277110823075
pbft,7,add+delete,21,0,1723023723972690912,1723023895000000000,171.027309088,5.847019434103721
pbft,7,add+delete,21,1,1723024017006296000,1723024179000000000,161.993704,6.173079417950712
pbft,7,add+delete,21,1,1723024224053196993,1723024390000000000,165.946803007,6.026027509296566
pbft,7,add+delete,21,2,1723024516387148684,1723024683000000000,166.612851316,6.001937978381918
pbft,7,add+delete,21,2,1723024723460145278,1723024897000000000,173.539854722,5.762365086693991
pbft,7,add+delete,21,3,1723025016599469948,1723025178000000000,161.400530052,6.195766517481821
pbft,7,add+delete,21,3,1723025220076727402,1723025388000000000,167.923272598,5.955100710751097
pbft,7,add+delete,21,4,1723025510600024287,1723025670000000000,159.399975713,6.2735266773220975
pbft,7,add+delete,21,4,1723025712063990152,1723025877000000000,164.936009848,6.062957391303267
pbft,7,add+delete,21,5,1723025999555681657,1723026161000000000,161.444318343,6.194086049379753
pbft,7,add+delete,21,5,1723026206063209195,1723026372000000000,165.936790805,6.026391104400388
pbft,7,add+delete,21,6,1723026496822573305,1723026657000000000,160.177426695,6.243076946816847
pbft,7,add+delete,21,6,1723026704892620636,1723026868000000000,163.107379364,6.130930457587338
pbft,7,add+delete,19,0,1723026993994216225,1723027156000000000,162.005783775,6.1726191293814505
pbft,7,add+delete,19,0,1723027197216812564,1723027361000000000,163.783187436,6.105632792076174
pbft,7,add+delete,19,1,1723027481956371480,1723027642000000000,160.04362852,6.248296225519744
pbft,7,add+delete,19,1,1723027687481918623,1723027853000000000,165.518081377,6.041636005448271
pbft,7,add+delete,19,2,1723027977497756624,1723028139000000000,161.502243376,6.1918644539931185
pbft,7,add+delete,19,2,1723028182365714823,1723028350000000000,167.634285177,5.965366803957377
pbft,7,add+delete,19,3,1723028474806642334,1723028635000000000,160.193357666,6.242456082885661
pbft,7,add+delete,19,3,1723028680500843739,1723028844000000000,163.499156261,6.116239513821475
pbft,7,add+delete,19,4,1723028968960323895,1723029130000000000,161.039676105,6.209649846463841
pbft,7,add+delete,19,4,1723029173668068825,1723029341000000000,167.331931175,5.9761456942379665
pbft,7,add+delete,19,5,1723029464412411322,1723029630000000000,165.587588678,6.039099959022836
pbft,7,add+delete,19,5,1723029670315310222,1723029837000000000,166.684689778,5.999351238148242
pbft,7,add+delete,19,6,1723029961063077443,1723030120000000000,158.936922557,6.2918042196354165
pbft,7,add+delete,19,6,1723030162094263961,1723030328000000000,165.905736039,6.027519143551051
pbft,7,add+delete,17,0,1723030450907853283,1723030612000000000,161.092146717,6.207627251729152
pbft,7,add+delete,17,0,1723030657195656325,1723030820000000000,162.804343675,6.142342258362966
pbft,7,add+delete,17,1,1723030943383831482,1723031104000000000,160.616168518,6.226023252994804
pbft,7,add+delete,17,1,1723031147812304842,1723031315000000000,167.187695158,5.981301429240677
pbft,7,add+delete,17,2,1723031440401282514,1723031601000000000,160.598717486,6.226699787233194
pbft,7,add+delete,17,2,1723031646254339799,1723031812000000000,165.745660201,6.033340473514049
pbft,7,add+delete,17,3,1723031937045842919,1723032099000000000,161.954157081,6.174586796804841
pbft,7,add+delete,17,3,1723032143298053211,1723032310000000000,166.701946789,5.9987301843914995
pbft,7,add+delete,17,4,1723032434558853027,1723032595000000000,160.441146973,6.232815078093938
pbft,7,add+delete,17,4,1723032640536667609,1723032806000000000,165.463332391,6.043635079444301
pbft,7,add+delete,17,5,1723032932515852921,1723033093000000000,160.484147079,6.231145058257621
pbft,7,add+delete,17,5,1723033139155563435,1723033304000000000,164.844436565,6.06632544499425
pbft,7,add+delete,17,6,1723033430641557380,1723033598000000000,167.35844262,5.975199006067328
pbft,7,add+delete,17,6,1723033638711430268,1723033803000000000,164.288569732,6.086850726324271
pbft,7,add+delete,15,0,1723033929005012606,1723034096000000000,166.994987394,5.988203691651222
pbft,7,add+delete,15,0,1723034137932576499,1723034310000000000,172.067423501,5.811675328503935
pbft,7,add+delete,15,1,1723034433780334413,1723034603000000000,169.219665587,5.909478644406582
pbft,7,add+delete,15,1,1723034644826043997,1723034815000000000,170.173956003,5.876339855332334
pbft,7,add+delete,15,2,1723034940728395861,1723035107000000000,166.271604139,6.014256043166688
pbft,7,add+delete,15,2,1723035152004602120,1723035324000000000,171.99539788,5.814109053648592
pbft,7,add+delete,15,3,1723035449922904295,1723035611000000000,161.077095705,6.208207291193164
pbft,7,add+delete,15,3,1723035655047298848,1723035822000000000,166.952701152,5.989720400447804
pbft,7,add+delete,15,4,1723035946730542328,1723036112000000000,165.269457672,6.050724762373443
pbft,7,add+delete,15,4,1723036154440034584,1723036318000000000,163.559965416,6.113965587218059
pbft,7,add+delete,15,5,1723036446180739004,1723036608000000000,161.819260996,6.179734067780219
pbft,7,add+delete,15,5,1723036651825413259,1723036817000000000,165.174586741,6.0542001026346615
pbft,7,add+delete,15,6,1723036941695597960,None,None,None
pbft,7,add+delete,15,6,1723037105638768635,None,None,None
pbft,7,add+delete,13,0,1723037335852019187,1723037498000000000,162.147980813,6.1672059990267005
pbft,7,add+delete,13,0,1723037544506005767,1723037714000000000,169.493994233,5.899914062001041
pbft,7,add+delete,13,1,1723037839169041551,1723038000000000000,160.830958449,6.217708391740406
pbft,7,add+delete,13,1,1723038043987365984,1723038208000000000,164.012634016,6.097091275922357
pbft,7,add+delete,13,2,1723038332179913080,1723038493000000000,160.82008692,6.218128712350779
pbft,7,add+delete,13,2,1723038536200178470,1723038699000000000,162.79982153,6.142512876254748
pbft,7,add+delete,13,3,1723038826240599566,1723038986000000000,159.759400434,6.2594125746805185
pbft,7,add+delete,13,3,1723039031599537196,1723039197000000000,165.400462804,6.045932296967045
pbft,7,add+delete,13,4,1723039324082650024,1723039483000000000,158.917349976,6.292579130919449
pbft,7,add+delete,13,4,1723039528536447373,1723039696000000000,167.463552627,5.9714486185979245
pbft,7,add+delete,13,5,1723039820609974155,1723039980000000000,159.390025845,6.273918300085209
pbft,7,add+delete,13,5,1723040024717944716,1723040191000000000,166.282055284,6.013878035678947
pbft,7,add+delete,13,6,1723040317130098101,1723040477000000000,159.869901899,6.255086092639024
pbft,7,add+delete,13,6,1723040524299213753,1723040696000000000,171.700786247,5.824085153351896
pbft,7,add+delete,11,0,1723040819752260549,1723040980000000000,160.247739451,6.240337638620959
pbft,7,add+delete,11,0,1723041027095698895,1723041189000000000,161.904301105,6.176488167238181
pbft,7,add+delete,11,1,1723041317487995678,1723041471000000000,153.512004322,6.514148547643507
pbft,7,add+delete,11,1,1723041521564556571,1723041682000000000,160.435443429,6.233036657155783
pbft,7,add+delete,11,2,1723041813138598411,1723041969000000000,155.861401589,6.415956675642878
pbft,7,add+delete,11,2,1723042017718259353,1723042180000000000,162.281740647,6.162122713332422
pbft,7,add+delete,11,3,1723042309404775698,1723042470000000000,160.595224302,6.226835227176468
pbft,7,add+delete,11,3,1723042516757212441,1723042681000000000,164.242787559,6.088547417284767
pbft,7,add+delete,11,4,1723042812290326221,1723042974000000000,161.709673779,6.183921942521798
pbft,7,add+delete,11,4,1723043020439512007,1723043185000000000,164.560487993,6.076792869273318
pbft,7,add+delete,11,5,1723043315625114357,1723043473000000000,157.374885643,6.354254021626225
pbft,7,add+delete,11,5,1723043521034650492,1723043686000000000,164.965349508,6.061879073286872
pbft,7,add+delete,11,6,1723043813815603355,1723043974000000000,160.184396645,6.242805297798111
pbft,7,add+delete,11,6,1723044020255026020,1723044185000000000,164.74497398,6.069987908228385
pbft,7,add+delete,9,0,1723044317078418617,1723044479000000000,161.921581383,6.175829012160261
pbft,7,add+delete,9,0,1723044530945518775,1723044699000000000,168.054481225,5.950451262654213
pbft,7,add+delete,9,1,1723044827925307737,1723044993000000000,165.074692263,6.057863784515083
pbft,7,add+delete,9,1,1723045040975387412,1723045207000000000,166.024612588,6.023203333601867
pbft,7,add+delete,9,2,1723045337841278838,1723045505000000000,167.158721162,5.9823381816307455
pbft,7,add+delete,9,2,1723045553030310640,1723045718000000000,164.96968936,6.061719603640527
pbft,7,add+delete,9,3,1723045846695057367,1723046009000000000,162.304942633,6.161241819118077
pbft,7,add+delete,9,3,1723046060305623203,1723046226000000000,165.694376797,6.035207828598476
pbft,7,add+delete,9,4,1723046355284047005,1723046522000000000,166.715952995,5.9982262167195906
pbft,7,add+delete,9,4,1723046570770619301,1723046735000000000,164.229380699,6.089044455649519
pbft,7,add+delete,9,5,1723046864943780144,1723047027000000000,162.056219856,6.1706980508898726
pbft,7,add+delete,9,5,1723047076885859555,1723047242000000000,165.114140445,6.056416472295435
pbft,7,add+delete,9,6,1723047370925389354,1723047538000000000,167.074610646,5.985349875324946
pbft,7,add+delete,9,6,1723047585927647583,1723047753000000000,167.072352417,5.985430776147064
pbft,7,add+delete,7,0,1723047881959950895,1723048069000000000,187.040049105,5.346448553585563
pbft,7,add+delete,7,0,1723048119446338921,1723048310000000000,190.553661079,5.247865584620905
pbft,7,add+delete,7,1,1723048441913553196,None,None,None
pbft,7,add+delete,7,1,1723048663793687025,None,None,None
pbft,7,add+delete,7,2,1723048960480004649,1723049142000000000,181.519995351,5.509034958194708
pbft,7,add+delete,7,2,1723049195194611598,1723049382000000000,186.805388402,5.353164641311244
pbft,7,add+delete,7,3,1723049512209909469,1723049695000000000,182.790090531,5.4707560847255365
pbft,7,add+delete,7,3,1723049749441156371,1723049936000000000,186.558843629,5.36023905673777
pbft,7,add+delete,7,4,1723050070191814715,1723050252000000000,181.808185285,5.50030241175563
pbft,7,add+delete,7,4,1723050305443776079,1723050493000000000,187.556223921,5.331734554547265
pbft,7,add+delete,7,5,1723050626057870616,None,None,None
pbft,7,add+delete,7,5,1723050843737116784,None,None,None
pbft,7,add+delete,7,6,1723051141991099625,1723051381000000000,239.008900375,4.183944608050248
pbft,7,add+delete,7,6,1723051428031836516,1723051789000000000,360.968163484,2.77032741710011
pbft,7,add+delete,5,0,1723051919025072966,None,None,None
pbft,7,add+delete,5,0,1723052443676196625,None,None,None
pbft,7,add+delete,5,1,1723053132935029079,1723053666000000000,533.064970921,1.8759439365754151
pbft,7,add+delete,5,1,1723053700633886061,None,None,None
pbft,7,add+delete,5,2,1723054396173682444,None,None,None
pbft,7,add+delete,5,2,1723054974781143197,None,None,None
pbft,7,add+delete,5,3,1723055666319453747,1723056199000000000,532.680546253,1.8772977669904312
pbft,7,add+delete,5,3,1723056240675628379,None,None,None
pbft,7,add+delete,5,4,1723056933534322436,None,None,None
pbft,7,add+delete,5,4,1723057510688827334,None,None,None
pbft,7,add+delete,5,5,1723058201583861431,None,None,None
pbft,7,add+delete,5,5,1723058781755591532,None,None,None
pbft,7,add+delete,5,6,1723059469093084237,None,None,None
pbft,7,add+delete,5,6,1723060050763986841,None,None,None
pbft,7,add+delete,3,0,1723060750791414546,1723061389000000000,638.208585454,1.566885847028576
pbft,7,add+delete,3,0,1723061441612388367,1723062160000000000,718.387611633,1.3920061869202531
pbft,7,add+delete,3,1,1723062298996725250,1723062925000000000,626.00327475,1.597435732903089
pbft,7,add+delete,3,1,1723062975697708554,1723063684000000000,708.302291446,1.4118265775457237
pbft,7,add+delete,3,2,1723063822044776384,1723064450000000000,627.955223616,1.5924702309849859
